Glomerulus,SynapseCount
PB(R1),41
PB(R2),30
PB(R3),87
PB(R4),26
PB(R5),92
PB(R6),56
PB(R7),67
PB(R8),61
PB(R9),1
PB(L1),126
PB(L2),72
PB(L3),157
PB(L4),127
PB(L5),48
PB(L6),43
PB(L7),27
PB(L8),5
PB(L9),56
