Glomerulus,SynapseCount
PB(R1),98
PB(R2),93
PB(R3),180
PB(R4),67
PB(R5),21
PB(R6),50
PB(R7),19
PB(R8),53
PB(R9),22
PB(L1),38
PB(L2),20
PB(L3),75
PB(L4),37
PB(L5),34
PB(L6),56
PB(L7),47
PB(L8),55
PB(L9),1
