Glomerulus,SynapseCount
PB(R1),74
PB(R2),16
PB(R3),61
PB(R4),90
PB(R5),112
PB(R6),100
PB(R7),93
PB(R8),16
PB(R9),54
PB(L1),13
PB(L2),20
PB(L3),135
PB(L4),139
PB(L5),99
PB(L6),45
PB(L7),14
PB(L8),41
PB(L9),13
