Glomerulus,SynapseCount
PB(R1),109
PB(R2),65
PB(R3),109
PB(R4),36
PB(R5),53
PB(R6),28
PB(R7),50
PB(R8),93
PB(R9),43
PB(L1),127
PB(L2),58
PB(L3),35
PB(L4),69
PB(L5),39
PB(L6),54
PB(L7),56
PB(L8),68
PB(L9),11
