Glomerulus,SynapseCount
PB(R1),84
PB(R2),76
PB(R3),139
PB(R4),43
PB(R5),49
PB(R6),24
PB(R7),41
PB(R8),57
PB(R9),44
PB(L1),105
PB(L2),39
PB(L3),37
PB(L4),92
PB(L5),28
PB(L6),25
PB(L7),50
PB(L8),68
PB(L9),3
