Glomerulus,SynapseCount
PB(R1),41
PB(R2),27
PB(R3),65
PB(R4),30
PB(R5),52
PB(R6),80
PB(R7),74
PB(R8),52
PB(R9),10
PB(L1),106
PB(L2),67
PB(L3),175
PB(L4),124
PB(L5),12
PB(L6),43
PB(L7),28
PB(L8),24
PB(L9),30
