Glomerulus,SynapseCount
PB(R1),55
PB(R2),22
PB(R3),125
PB(R4),81
PB(R5),127
PB(R6),126
PB(R7),57
PB(R8),24
PB(R9),68
PB(L1),22
PB(L2),20
PB(L3),99
PB(L4),103
PB(L5),102
PB(L6),62
PB(L7),22
PB(L8),38
PB(L9),19
