Glomerulus,SynapseCount
PB(R1),20
PB(R2),30
PB(R3),174
PB(R4),125
PB(R5),113
PB(R6),93
PB(R7),20
PB(R8),33
PB(R9),24
PB(L1),52
PB(L2),20
PB(L3),71
PB(L4),130
PB(L5),133
PB(L6),60
PB(L7),65
PB(L8),15
PB(L9),46
