Glomerulus,SynapseCount
PB(R1),106
PB(R2),61
PB(R3),145
PB(R4),92
PB(R5),25
PB(R6),53
PB(R7),25
PB(R8),64
PB(R9),29
PB(L1),67
PB(L2),14
PB(L3),69
PB(L4),75
PB(L5),35
PB(L6),41
PB(L7),59
PB(L8),43
PB(L9),16
