Glomerulus,SynapseCount
PB(R1),66
PB(R2),94
PB(R3),155
PB(R4),119
PB(R5),66
PB(R6),31
PB(R7),60
PB(R8),19
PB(R9),41
PB(L1),21
PB(L2),24
PB(L3),52
PB(L4),61
PB(L5),47
PB(L6),53
PB(L7),41
PB(L8),38
PB(L9),0
