mean_red,mean_green,total_red,total_green,glomerulus
607.8,158.2,363429437.0,56437214.0,L7
541.4,148.1,360399196.0,58749616.0,L6
431.5,140.5,274330998.0,42430136.0,L5
355.3,116.7,168724668.0,17497120.0,L4
678.1,158.9,1067104069.0,131689117.0,L3
426.6,151.9,178363836.0,23884687.0,L2
258.3,79.4,202556245.0,28882922.0,L1+9
650.0,164.8,235770733.0,37811857.0,L8
607.8,158.2,363429437.0,56437214.0,added
