mean_red,mean_green,total_red,total_green,glomerulus
762.4,178.9,236616654.0,37475440.0,L6
733.2,186.9,377717561.0,69534724.0,L5
685.4,197.3,329535558.0,60186923.0,L4
824.4,227.5,455902689.0,81856892.0,L3
1927.7,245.0,3885209667.0,302923027.0,L2
460.0,93.2,510060536.0,44200828.0,L1+9
918.0,193.6,1080454680.0,130895173.0,L8
630.4,176.9,214936767.0,33949758.0,L7
762.4,178.9,236616654.0,37475440.0,added
