mean_red,mean_green,total_red,total_green,glomerulus
443.1,129.6,707870995.0,62809018.0,R2
460.3,125.8,750595707.0,71476457.0,R3
444.9,141.2,663887070.0,61733908.0,R4
415.0,138.9,376530229.0,41301413.0,R5
1001.1,168.8,2824126995.0,226400640.0,R6
601.7,168.2,535575226.0,87313898.0,R7
776.7,182.7,880321633.0,155293968.0,R8
591.8,159.9,1015251089.0,116936706.0,R1+9
443.1,129.6,707870995.0,62809018.0,added
