mean_red,mean_green,total_red,total_green,glomerulus
337.1,96.7,652781524.0,32994793.0,R5
401.3,106.3,665060409.0,49262258.0,R6
499.2,116.2,743976694.0,63245715.0,R7
505.7,116.1,513435074.0,46284585.0,R8
910.6,138.0,3869523424.0,234422008.0,R1+9
264.0,95.7,266991450.0,10094041.0,R2
295.5,105.8,223291613.0,14172101.0,R3
306.3,101.2,358407289.0,25342413.0,R4
337.1,96.7,652781524.0,32994793.0,added
