mean_red,mean_green,total_red,total_green,glomerulus
385.9,57.8,999160857.0,112059296.0,R2
364.3,60.6,592607496.0,78418351.0,R3
234.2,55.7,237704450.0,40457167.0,R4
241.6,46.0,266516862.0,28157240.0,R5
573.2,58.8,3067423923.0,199499389.0,R6
366.9,55.7,692808096.0,72379981.0,R7
401.1,62.2,672329237.0,84794061.0,R8
407.1,60.6,1793400784.0,172263786.0,R1+9
385.9,57.8,999160857.0,112059296.0,added
