Glomerulus,SynapseCount
PB(R1),55
PB(R2),20
PB(R3),30
PB(R4),43
PB(R5),19
PB(R6),22
PB(R7),28
PB(R8),33
PB(R9),1
PB(L1),58
PB(L2),42
PB(L3),48
PB(L4),26
PB(L5),49
PB(L6),16
PB(L7),14
PB(L8),31
PB(L9),22
