Glomerulus,SynapseCount
PB(R1),49
PB(R2),46
PB(R3),77
PB(R4),25
PB(R5),39
PB(R6),25
PB(R7),25
PB(R8),46
PB(R9),18
PB(L1),45
PB(L2),24
PB(L3),14
PB(L4),65
PB(L5),3
PB(L6),5
PB(L7),27
PB(L8),20
PB(L9),12
