mean_red,mean_green,total_red,total_green,glomerulus
634.7,111.7,1474753202.0,239823851.0,R1+9
531.5,82.3,1365835135.0,211616303.0,R2
462.9,83.6,1176598997.0,212546470.0,R3
421.5,81.4,850303853.0,164280680.0,R4
1067.2,108.5,5479324185.0,556780217.0,R5
592.1,96.6,1309641436.0,213414481.0,R6
761.9,126.7,1786094250.0,296963492.0,R7
893.2,132.0,1610599994.0,237956391.0,R8
634.7,111.7,1474753202.0,239823851.0,added
