Glomerulus,SynapseCount
PB(R1),36
PB(R2),49
PB(R3),83
PB(R4),52
PB(R5),27
PB(R6),34
PB(R7),19
PB(R8),13
PB(R9),34
PB(L1),23
PB(L2),8
PB(L3),51
PB(L4),31
PB(L5),43
PB(L6),39
PB(L7),19
PB(L8),17
PB(L9),0
