Glomerulus,SynapseCount
PB(R1),30
PB(R2),33
PB(R3),71
PB(R4),28
PB(R5),38
PB(R6),18
PB(R7),26
PB(R8),29
PB(R9),19
PB(L1),55
PB(L2),28
PB(L3),30
PB(L4),73
PB(L5),21
PB(L6),12
PB(L7),20
PB(L8),28
PB(L9),2
