Glomerulus,SynapseCount
PB(R1),35
PB(R2),45
PB(R3),79
PB(R4),72
PB(R5),40
PB(R6),22
PB(R7),25
PB(R8),4
PB(R9),21
PB(L1),35
PB(L2),45
PB(L3),35
PB(L4),64
PB(L5),36
PB(L6),27
PB(L7),12
PB(L8),14
PB(L9),0
