Glomerulus,SynapseCount
PB(R1),17
PB(R2),36
PB(R3),81
PB(R4),38
PB(R5),49
PB(R6),26
PB(R7),37
PB(R8),21
PB(R9),13
PB(L1),38
PB(L2),23
PB(L3),30
PB(L4),58
PB(L5),30
PB(L6),15
PB(L7),10
PB(L8),10
PB(L9),0
