Glomerulus,SynapseCount
PB(R1),1
PB(R2),0
PB(R3),6
PB(R4),0
PB(R5),0
PB(R6),3
PB(R7),0
PB(R8),1
PB(R9),0
PB(L1),2
PB(L2),0
PB(L3),5
PB(L4),1
PB(L5),0
PB(L6),3
PB(L7),1
PB(L8),0
PB(L9),1
