Glomerulus,SynapseCount
PB(R1),2
PB(R2),0
PB(R3),1
PB(R4),0
PB(R5),0
PB(R6),2
PB(R7),3
PB(R8),3
PB(R9),1
PB(L1),1
PB(L2),0
PB(L3),4
PB(L4),4
PB(L5),1
PB(L6),4
PB(L7),1
PB(L8),2
PB(L9),0
