Glomerulus,SynapseCount
PB(R1),4
PB(R2),1
PB(R3),1
PB(R4),0
PB(R5),2
PB(R6),3
PB(R7),3
PB(R8),1
PB(R9),0
PB(L1),3
PB(L2),2
PB(L3),1
PB(L4),3
PB(L5),1
PB(L6),1
PB(L7),2
PB(L8),1
PB(L9),0
