Glomerulus,SynapseCount
PB(R1),1
PB(R2),1
PB(R3),2
PB(R4),1
PB(R5),1
PB(R6),2
PB(R7),0
PB(R8),0
PB(R9),3
PB(L1),0
PB(L2),2
PB(L3),3
PB(L4),1
PB(L5),1
PB(L6),0
PB(L7),0
PB(L8),1
PB(L9),0
