mean_red,mean_green,total_red,total_green,glomerulus
785.2,253.7,431714059.0,75847994.0,L7
605.4,255.7,271172256.0,47385562.0,L6
460.9,207.4,205472277.0,27052127.0,L5
401.3,207.3,136172210.0,20203677.0,L4
1021.2,263.3,1766024087.0,199708585.0,L3
438.2,214.0,221616635.0,20884032.0,L2
622.4,230.2,561696153.0,85128565.0,L1+9
984.8,257.6,817307710.0,124685947.0,L8
785.2,253.7,431714059.0,75847994.0,added
