mean_red,mean_green,total_red,total_green,glomerulus
607.8,186.3,363429437.0,39486975.0,L7
541.4,170.5,360399196.0,42192802.0,L6
431.5,164.6,274330998.0,31062470.0,L5
355.3,134.1,168724668.0,11266966.0,L4
678.1,179.0,1067104069.0,112826219.0,L3
426.6,182.2,178363836.0,18341784.0,L2
258.3,93.6,202556245.0,23074087.0,L1+9
650.0,193.3,235770733.0,27372417.0,L8
607.8,186.3,363429437.0,39486975.0,added
