glomerulus,mean_red,mean_green,total_red,total_green
R2,653.6,326.9,625182435.0,58061169.0
R3,876.2,326.3,1041331717.0,65339537.0
R4,664.1,324.1,347872870.0,35444018.0
R5,671.4,329.0,308914283.0,36476323.0
R6,1544.7,380.2,2440783708.0,213652463.0
R7,682.1,317.4,206569325.0,19092911.0
R8,906.5,356.8,430319643.0,41234216.0
R1+9,742.2,350.79999999999995,873054269.0,80514958.0
added,653.6,326.9,625182435.0,58061169.0
