glomerulus,mean_red,mean_green,total_red,total_green
L5,982.4760612908218,361.1510011766189,793472229.0,68754483.0
L4,765.1722859615909,356.32068363967335,443773910.0,42280656.0
L3,706.8723438853845,383.4873476155484,291246250.0,20352824.0
L2,550.0750263954548,263.99944733933364,243304235.0,6687634.0
L1+9,1378.3336525340828,401.0659033722795,2717423298.0,232665187.0
L8,903.498019646927,324.20034385671585,594240586.0,41107631.0
L7,1023.9793173334976,380.61009548304673,864972737.0,90565411.0
L6,803.5989707238919,333.7765026056746,380689744.0,28821601.0
added,982.4760612908218,361.1510011766189,793472229.0,68754483.0
