Glomerulus,SynapseCount
PB(R1),43
PB(R2),31
PB(R3),58
PB(R4),24
PB(R5),36
PB(R6),21
PB(R7),31
PB(R8),39
PB(R9),15
PB(L1),62
PB(L2),29
PB(L3),21
PB(L4),59
PB(L5),34
PB(L6),35
PB(L7),23
PB(L8),15
PB(L9),7
