Glomerulus,SynapseCount
PB(R1),21
PB(R2),22
PB(R3),50
PB(R4),30
PB(R5),30
PB(R6),51
PB(R7),26
PB(R8),16
PB(R9),0
PB(L1),33
PB(L2),43
PB(L3),52
PB(L4),75
PB(L5),19
PB(L6),24
PB(L7),29
PB(L8),20
PB(L9),3
