mean_red,mean_green,total_red,total_green,glomerulus
316.1,121.3,413898729.0,109810005.0,R2
318.5,120.6,431621978.0,115223082.0,R3
325.5,129.5,355859249.0,109829374.0,R4
351.4,143.1,326780754.0,108107657.0,R5
1034.4,210.3,1906991191.0,337280406.0,R6
513.8,161.3,314472197.0,86694668.0,R7
536.2,174.8,309429967.0,87951089.0,R8
363.3,140.9,684143875.0,164334320.0,R1+9
316.1,121.3,413898729.0,109810005.0,added
