Glomerulus,SynapseCount
PB(R1),2
PB(R2),1
PB(R3),1
PB(R4),1
PB(R5),1
PB(R6),2
PB(R7),4
PB(R8),0
PB(R9),2
PB(L1),0
PB(L2),1
PB(L3),4
PB(L4),1
PB(L5),1
PB(L6),2
PB(L7),0
PB(L8),2
PB(L9),0
