Glomerulus,SynapseCount
PB(R1),0
PB(R2),3
PB(R3),1
PB(R4),0
PB(R5),0
PB(R6),1
PB(R7),0
PB(R8),0
PB(R9),1
PB(L1),0
PB(L2),0
PB(L3),5
PB(L4),3
PB(L5),1
PB(L6),3
PB(L7),1
PB(L8),3
PB(L9),0
