Glomerulus,SynapseCount
PB(R1),0
PB(R2),3
PB(R3),2
PB(R4),0
PB(R5),3
PB(R6),1
PB(R7),1
PB(R8),0
PB(R9),0
PB(L1),3
PB(L2),0
PB(L3),2
PB(L4),6
PB(L5),0
PB(L6),0
PB(L7),0
PB(L8),0
PB(L9),1
