mean_red,mean_green,total_red,total_green,glomerulus
266.0,66.6,735578655.0,148773406.0,R5
305.5,76.1,756889957.0,164581950.0,R6
394.4,86.8,826591512.0,164278138.0,R7
357.2,89.6,614246929.0,149925058.0,R8
712.0,93.0,4043067536.0,461134874.0,R1+9
194.8,59.6,322408261.0,67979380.0,R2
208.7,66.4,272337889.0,65796643.0,R3
225.6,67.6,423902620.0,106069482.0,R4
266.0,66.6,735578655.0,148773406.0,added
