mean_red,mean_green,total_red,total_green,glomerulus
917.9,154.2,1031954541.0,129726798.0,L8
757.2,146.1,1214481329.0,151764470.0,L7
622.9,132.9,1114072462.0,135944044.0,L6
487.8,111.3,540926490.0,58664928.0,L5
1357.3,138.7,3588357686.0,292793637.0,L4
444.2,90.0,389156126.0,39186190.0,L3
449.2,100.2,398253793.0,44509014.0,L2
562.5,134.2,597180342.0,76001423.0,L1+9
917.9,154.2,1031954541.0,129726798.0,added
