mean_red,mean_green,total_red,total_green,glomerulus
337.1,85.2,652781524.0,57924352.0,R5
401.3,93.5,665060409.0,75437715.0,R6
499.2,102.8,743976694.0,90427348.0,R7
505.7,103.6,513435074.0,70399165.0,R8
910.6,120.2,3869523424.0,291392024.0,R1+9
264.0,81.6,266991450.0,18203823.0,R2
295.5,90.8,223291613.0,21578693.0,R3
306.3,88.2,358407289.0,40805483.0,R4
337.1,85.2,652781524.0,57924352.0,added
