mean_red,mean_green,total_red,total_green,glomerulus
1126.9,196.2,1296894610.0,175370897.0,R3
965.9,182.2,895327229.0,144196207.0,R4
874.9,185.0,695980024.0,113741756.0,R5
751.5,173.4,370504884.0,60197800.0,R6
1833.3,242.4,3214796538.0,355396339.0,R7
1071.7,203.8,515180674.0,71976305.0,R8
995.8,198.0,894863262.0,105787953.0,R1+9
1130.7,192.4,968068988.0,119864209.0,R2
1126.9,196.2,1296894610.0,175370897.0,added
