mean_red,mean_green,total_red,total_green,glomerulus
2214.8,248.3,859932635.0,89450673.0,R8
1354.8,169.5,1289210933.0,143657179.0,R1+9
566.5,115.0,708508195.0,121503369.0,R2
1005.1,161.8,432186563.0,65245301.0,R3
2224.2,214.8,2853672398.0,260969544.0,R4
1419.0,161.0,364701142.0,36117740.0,R5
1506.0,174.3,276029095.0,28236764.0,R6
1887.2,234.8,635144179.0,72577405.0,R7
2214.8,248.3,859932635.0,89450673.0,added
