mean_red,mean_green,total_red,total_green,glomerulus
738.2,154.4,418273203.0,70759023.0,L6
634.9,147.2,348653022.0,62493235.0,L5
478.1,117.4,425193849.0,77304776.0,L4
356.3,100.0,247599422.0,45687170.0,L3
799.9,133.8,1662457878.0,202299169.0,L2
166.5,47.8,191333033.0,33888697.0,L1+9
748.6,142.4,217102109.0,32315486.0,L8
744.1,157.9,359291803.0,57430501.0,L7
738.2,154.4,418273203.0,70759023.0,added
