mean_red,mean_green,total_red,total_green,glomerulus
752.1,118.1,841124885.0,27412273.0,L7
601.1,100.9,820090002.0,28448441.0,L6
522.4,110.9,439304691.0,19126702.0,L5
468.7,95.5,363580007.0,14706620.0,L4
1008.7,113.3,3001057949.0,122450112.0,L3
336.9,79.7,273974535.0,7577375.0,L2
201.4,41.2,433048064.0,20769363.0,L1+9
727.8,123.8,435001765.0,14207546.0,L8
752.1,118.1,841124885.0,27412273.0,added
