mean_red,mean_green,total_red,total_green,glomerulus
744.9,208.0,312662399.0,29106621.0,R2
764.6,205.8,321845519.0,25939086.0,R3
748.5,212.9,276033865.0,31477494.0,R4
938.3,241.1,241290428.0,29375412.0,R5
2223.3,362.3,1748695953.0,193166553.0,R6
1281.2,299.3,252753975.0,23612760.0,R7
1323.6,338.4,251693717.0,29328125.0,R8
940.3,280.0,518202677.0,42798291.0,R1+9
744.9,208.0,312662399.0,29106621.0,added
