mean_red,mean_green,total_red,total_green,glomerulus
1613.6,353.3,576144388.0,42614351.0,L7
1202.4,345.4,380920367.0,30704189.0,L6
994.8,332.1,294315668.0,18838581.0,L5
841.5,329.5,165796723.0,10631611.0,L4
1181.4,273.5,1448200549.0,129337975.0,L3
778.0,299.1,204884569.0,16086811.0,L2
1632.5,380.6,727662955.0,35676103.0,L1+9
2288.1,468.6,713696021.0,54025193.0,L8
1613.6,353.3,576144388.0,42614351.0,added
