glomerulus,mean_red,mean_green,total_red,total_green
L9,828.5668560181253,162.1002789867765,657539057.0,128640512.0
L8,759.6243444840528,144.92497444640415,774380807.0,147740287.0
L7,661.5659683390359,133.40153100582063,358480105.0,72285754.0
L6,672.0380572488735,137.1048847071296,253559959.0,51729673.0
L5,1209.3156974680317,150.9469703941919,2299495659.0,287023400.0
L4,614.1609860414725,93.25176056338027,195003483.0,29608553.0
L3,639.346773355888,93.38097622863248,172347431.0,25172523.0
L2,645.7586567968525,93.00517411323852,231264902.0,33307850.0
L1,495.219112282856,78.36531956131797,164545464.0,26038288.0
